"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"8","1984","6","Madhya Pradesh","Balaghat","229.7","154.7","673.49"
"8","1985","6","Madhya Pradesh","Balaghat","230.6","304.0","1318.3"
"8","1986","6","Madhya Pradesh","Balaghat","233.0","234.0","1004.29"
"8","1987","6","Madhya Pradesh","Balaghat","203.0","205.0","1009.85"
"8","1988","6","Madhya Pradesh","Balaghat","235.1","358.6","1525.31"
"8","1989","6","Madhya Pradesh","Balaghat","232.4","218.5","940.19"
"8","1990","6","Madhya Pradesh","Balaghat","236.3","297.1","1257.3"
"8","1991","6","Madhya Pradesh","Balaghat","236.2","238.4","1009.31"
"8","1992","6","Madhya Pradesh","Balaghat","237.3","263.6","1110.83"
"8","1993","6","Madhya Pradesh","Balaghat","241.6","299.7","1240.48"
"8","1994","6","Madhya Pradesh","Balaghat","243.7","228.3","936.81"
"8","1995","6","Madhya Pradesh","Balaghat","243.3","295.9","1216.19"
"8","1996","6","Madhya Pradesh","Balaghat","235.9","245.3","1039.85"
"8","1997","6","Madhya Pradesh","Balaghat","243.9","257.7","1056.58"
"8","1998","6","Madhya Pradesh","Balaghat","240.1","299.4","1246.98"
"8","1999","6","Madhya Pradesh","Balaghat","249.7","333.3","1334.8"
"8","2000","6","Madhya Pradesh","Balaghat","246.6","209.4","849.15"
"8","2001","6","Madhya Pradesh","Balaghat","249.5","358.2","1435.67"
"8","2002","6","Madhya Pradesh","Balaghat","247.5","207.8","839.6"
"8","2003","6","Madhya Pradesh","Balaghat","252.1","370.4","1469.26"
"8","2004","6","Madhya Pradesh","Balaghat","224.8","246.49","1096.49"
"8","2005","6","Madhya Pradesh","Balaghat","248.7","365.28","1468.76"
"8","2006","6","Madhya Pradesh","Balaghat","248.65","299.34","1203.86"
"8","2007","6","Madhya Pradesh","Balaghat","249.8","233.77","935.83"
"8","2008","6","Madhya Pradesh","Balaghat","249.8","181.57","726.86"
"8","2009","6","Madhya Pradesh","Balaghat","247.8","338.2","1364.81"
"8","2010","6","Madhya Pradesh","Balaghat","247.9","353.0","1423.96"
"8","2011","6","Madhya Pradesh","Balaghat","246.7","336.2","1362.79"
"8","2012","6","Madhya Pradesh","Balaghat","260.77","486.46","1865.48"
"8","2013","6","Madhya Pradesh","Balaghat","258.65","434.08","1678.25"
"8","2014","6","Madhya Pradesh","Balaghat","245.0","449.33","1834.0"
"8","2015","6","Madhya Pradesh","Balaghat","266.0","445.33","1674.17"
"8","2016","6","Madhya Pradesh","Balaghat","272.0","675.33","2482.83"
"8","2017","6","Madhya Pradesh","Balaghat","220.21","395.48","1795.92"
"9","1966","6","Madhya Pradesh","Chhindwara","18.4","4.6","250.0"
"9","1967","6","Madhya Pradesh","Chhindwara","17.9","10.6","592.18"
"9","1968","6","Madhya Pradesh","Chhindwara","18.1","10.0","552.49"
"9","1969","6","Madhya Pradesh","Chhindwara","18.3","10.5","573.77"
"9","1970","6","Madhya Pradesh","Chhindwara","18.7","12.7","679.14"
"9","1971","6","Madhya Pradesh","Chhindwara","20.3","15.0","738.92"
"9","1972","6","Madhya Pradesh","Chhindwara","20.8","9.5","456.73"
"9","1973","6","Madhya Pradesh","Chhindwara","21.6","16.1","745.37"
"9","1974","6","Madhya Pradesh","Chhindwara","22.4","10.3","459.82"
"9","1975","6","Madhya Pradesh","Chhindwara","22.4","21.5","959.82"
"9","1976","6","Madhya Pradesh","Chhindwara","23.6","8.4","355.93"
"9","1977","6","Madhya Pradesh","Chhindwara","24.9","14.0","562.25"
"9","1978","6","Madhya Pradesh","Chhindwara","26.7","13.5","505.62"
"9","1979","6","Madhya Pradesh","Chhindwara","27.9","5.5","197.13"
"9","1980","6","Madhya Pradesh","Chhindwara","26.7","12.9","483.15"
"9","1981","6","Madhya Pradesh","Chhindwara","26.7","14.7","550.56"
"9","1982","6","Madhya Pradesh","Chhindwara","26.0","21.5","826.92"
"9","1983","6","Madhya Pradesh","Chhindwara","26.3","27.5","1045.63"
"9","1984","6","Madhya Pradesh","Chhindwara","27.3","19.5","714.29"
"9","1985","6","Madhya Pradesh","Chhindwara","27.1","24.2","892.99"
"9","1986","6","Madhya Pradesh","Chhindwara","28.0","16.0","571.43"
"9","1987","6","Madhya Pradesh","Chhindwara","26.0","28.0","1076.92"
"9","1988","6","Madhya Pradesh","Chhindwara","27.5","20.3","738.18"
"9","1989","6","Madhya Pradesh","Chhindwara","26.9","20.8","773.23"
"9","1990","6","Madhya Pradesh","Chhindwara","20.8","20.7","995.19"
"9","1991","6","Madhya Pradesh","Chhindwara","19.1","10.8","565.45"
"9","1992","6","Madhya Pradesh","Chhindwara","18.6","12.9","693.55"
"9","1993","6","Madhya Pradesh","Chhindwara","19.4","17.5","902.06"
"9","1994","6","Madhya Pradesh","Chhindwara","20.1","19.4","965.17"
"9","1995","6","Madhya Pradesh","Chhindwara","19.6","11.1","566.33"
"9","1996","6","Madhya Pradesh","Chhindwara","19.0","15.8","831.58"
"9","1997","6","Madhya Pradesh","Chhindwara","19.7","14.9","756.35"
"9","1998","6","Madhya Pradesh","Chhindwara","19.4","12.1","623.71"
"9","1999","6","Madhya Pradesh","Chhindwara","25.4","21.1","830.71"
"9","2000","6","Madhya Pradesh","Chhindwara","24.8","11.0","443.55"
"9","2001","6","Madhya Pradesh","Chhindwara","25.4","11.3","444.88"
"9","2002","6","Madhya Pradesh","Chhindwara","25.4","11.0","433.07"
"9","2003","6","Madhya Pradesh","Chhindwara","24.3","21.1","868.31"
"9","2004","6","Madhya Pradesh","Chhindwara","22.68","15.22","671.08"
"9","2005","6","Madhya Pradesh","Chhindwara","21.57","16.49","764.49"
"9","2006","6","Madhya Pradesh","Chhindwara","20.56","16.67","810.8"
"9","2007","6","Madhya Pradesh","Chhindwara","20.5","12.01","585.85"
"9","2008","6","Madhya Pradesh","Chhindwara","19.3","9.57","495.85"
"9","2009","6","Madhya Pradesh","Chhindwara","18.8","14.2","755.32"
"9","2010","6","Madhya Pradesh","Chhindwara","18.3","30.2","1650.27"
"9","2011","6","Madhya Pradesh","Chhindwara","20.2","43.0","2128.71"
"9","2012","6","Madhya Pradesh","Chhindwara","13.94","38.37","2752.51"
"9","2013","6","Madhya Pradesh","Chhindwara","13.81","28.05","2031.14"
"9","2014","6","Madhya Pradesh","Chhindwara","20.0","48.0","2400.0"
"9","2015","6","Madhya Pradesh","Chhindwara","31.0","54.0","1741.94"
"9","2016","6","Madhya Pradesh","Chhindwara","35.0","53.33","1523.71"
"9","2017","6","Madhya Pradesh","Chhindwara","34.01","42.06","1236.7"
"10","1966","6","Madhya Pradesh","Narsinghpur","17.2","5.4","313.95"
"10","1967","6","Madhya Pradesh","Narsinghpur","16.0","16.0","1000.0"
"10","1968","6","Madhya Pradesh","Narsinghpur","16.3","14.0","858.9"
"10","1969","6","Madhya Pradesh","Narsinghpur","14.8","12.1","817.57"
"10","1970","6","Madhya Pradesh","Narsinghpur","14.1","14.9","1056.74"
"10","1971","6","Madhya Pradesh","Narsinghpur","14.2","14.6","1028.17"
"10","1972","6","Madhya Pradesh","Narsinghpur","15.6","17.4","1115.38"
"10","1973","6","Madhya Pradesh","Narsinghpur","15.4","19.7","1279.22"
"10","1974","6","Madhya Pradesh","Narsinghpur","15.5","13.4","864.52"
"10","1975","6","Madhya Pradesh","Narsinghpur","14.7","14.8","1006.8"
"10","1976","6","Madhya Pradesh","Narsinghpur","14.9","12.1","812.08"
"10","1977","6","Madhya Pradesh","Narsinghpur","14.8","14.4","972.97"
"10","1978","6","Madhya Pradesh","Narsinghpur","15.0","14.1","940.0"
"10","1979","6","Madhya Pradesh","Narsinghpur","16.8","3.7","220.24"
"10","1980","6","Madhya Pradesh","Narsinghpur","16.3","17.3","1061.35"
"10","1981","6","Madhya Pradesh","Narsinghpur","12.9","14.0","1085.27"
"10","1982","6","Madhya Pradesh","Narsinghpur","15.9","17.5","1100.63"
"10","1983","6","Madhya Pradesh","Narsinghpur","15.9","18.5","1163.52"
"10","1984","6","Madhya Pradesh","Narsinghpur","16.0","15.4","962.5"
"10","1985","6","Madhya Pradesh","Narsinghpur","15.9","23.8","1496.86"
"10","1986","6","Madhya Pradesh","Narsinghpur","15.0","19.0","1266.67"
"10","1987","6","Madhya Pradesh","Narsinghpur","15.0","18.0","1200.0"
"10","1988","6","Madhya Pradesh","Narsinghpur","15.8","15.9","1006.33"
"10","1989","6","Madhya Pradesh","Narsinghpur","13.4","11.1","828.36"
"10","1990","6","Madhya Pradesh","Narsinghpur","11.4","12.7","1114.04"
"10","1991","6","Madhya Pradesh","Narsinghpur","11.0","12.9","1172.73"
"10","1992","6","Madhya Pradesh","Narsinghpur","10.6","11.0","1037.74"
"10","1993","6","Madhya Pradesh","Narsinghpur","10.0","11.0","1100.0"
"10","1994","6","Madhya Pradesh","Narsinghpur","9.1","9.5","1043.96"
"10","1995","6","Madhya Pradesh","Narsinghpur","9.0","7.2","800.0"
"10","1996","6","Madhya Pradesh","Narsinghpur","9.4","10.2","1085.11"
"10","1997","6","Madhya Pradesh","Narsinghpur","8.2","9.0","1097.56"
"10","1998","6","Madhya Pradesh","Narsinghpur","6.6","7.7","1166.67"
"10","1999","6","Madhya Pradesh","Narsinghpur","9.4","12.0","1276.6"
"10","2000","6","Madhya Pradesh","Narsinghpur","10.8","9.1","842.59"
"10","2001","6","Madhya Pradesh","Narsinghpur","13.2","15.4","1166.67"
"10","2002","6","Madhya Pradesh","Narsinghpur","13.0","9.1","700.0"
"10","2003","6","Madhya Pradesh","Narsinghpur","13.3","15.6","1172.93"
"10","2004","6","Madhya Pradesh","Narsinghpur","14.03","14.95","1065.57"
"10","2005","6","Madhya Pradesh","Narsinghpur","13.05","13.93","1067.43"
"10","2006","6","Madhya Pradesh","Narsinghpur","13.61","14.58","1071.27"
"10","2007","6","Madhya Pradesh","Narsinghpur","12.9","8.38","649.61"
"10","2008","6","Madhya Pradesh","Narsinghpur","13.1","8.05","614.5"
"10","2009","6","Madhya Pradesh","Narsinghpur","13.4","14.9","1111.94"
"10","2010","6","Madhya Pradesh","Narsinghpur","12.5","19.5","1560.0"
"10","2011","6","Madhya Pradesh","Narsinghpur","12.0","21.5","1791.67"
"10","2012","6","Madhya Pradesh","Narsinghpur","12.91","17.21","1333.08"
"10","2013","6","Madhya Pradesh","Narsinghpur","18.36","24.99","1361.11"
"10","2014","6","Madhya Pradesh","Narsinghpur","18.0","25.33","1407.22"
"10","2015","6","Madhya Pradesh","Narsinghpur","34.0","89.33","2627.35"
"10","2016","6","Madhya Pradesh","Narsinghpur","55.0","154.66","2812.0"
"10","2017","6","Madhya Pradesh","Narsinghpur","39.1","181.3","4636.83"
"11","1966","6","Madhya Pradesh","Seoni / Shivani","78.0","52.0","666.67"
"11","1967","6","Madhya Pradesh","Seoni / Shivani","78.0","77.0","987.18"
"11","1968","6","Madhya Pradesh","Seoni / Shivani","82.2","79.0","961.07"
"11","1969","6","Madhya Pradesh","Seoni / Shivani","82.9","94.6","1141.13"
"11","1970","6","Madhya Pradesh","Seoni / Shivani","84.2","102.4","1216.15"
"11","1971","6","Madhya Pradesh","Seoni / Shivani","87.7","110.8","1263.4"
"11","1972","6","Madhya Pradesh","Seoni / Shivani","87.4","117.9","1348.97"
"11","1973","6","Madhya Pradesh","Seoni / Shivani","83.3","115.7","1388.96"
"11","1974","6","Madhya Pradesh","Seoni / Shivani","83.8","55.3","659.9"
"11","1975","6","Madhya Pradesh","Seoni / Shivani","84.3","98.4","1167.26"
"11","1976","6","Madhya Pradesh","Seoni / Shivani","87.2","57.9","663.99"
"11","1977","6","Madhya Pradesh","Seoni / Shivani","88.3","101.4","1148.36"
"11","1978","6","Madhya Pradesh","Seoni / Shivani","90.2","58.8","651.88"
"11","1979","6","Madhya Pradesh","Seoni / Shivani","91.5","38.4","419.67"
"11","1980","6","Madhya Pradesh","Seoni / Shivani","91.3","102.1","1118.29"
"11","1981","6","Madhya Pradesh","Seoni / Shivani","93.0","90.4","972.04"
"11","1982","6","Madhya Pradesh","Seoni / Shivani","92.0","79.5","864.13"
"11","1983","6","Madhya Pradesh","Seoni / Shivani","93.9","118.3","1259.85"
"11","1984","6","Madhya Pradesh","Seoni / Shivani","96.6","62.7","649.07"
"11","1985","6","Madhya Pradesh","Seoni / Shivani","97.6","144.3","1478.48"
"11","1986","6","Madhya Pradesh","Seoni / Shivani","98.0","94.0","959.18"
"11","1987","6","Madhya Pradesh","Seoni / Shivani","75.0","58.0","773.33"
"11","1988","6","Madhya Pradesh","Seoni / Shivani","99.0","129.2","1305.05"
"11","1989","6","Madhya Pradesh","Seoni / Shivani","97.3","107.6","1105.86"
"11","1990","6","Madhya Pradesh","Seoni / Shivani","95.8","136.4","1423.8"
"11","1991","6","Madhya Pradesh","Seoni / Shivani","95.5","59.2","619.9"
"11","1992","6","Madhya Pradesh","Seoni / Shivani","96.8","97.3","1005.17"
"11","1993","6","Madhya Pradesh","Seoni / Shivani","98.4","135.2","1373.98"
"11","1994","6","Madhya Pradesh","Seoni / Shivani","100.2","140.1","1398.2"
"11","1995","6","Madhya Pradesh","Seoni / Shivani","100.7","88.0","873.88"
"11","1996","6","Madhya Pradesh","Seoni / Shivani","99.7","103.8","1041.12"
"11","1997","6","Madhya Pradesh","Seoni / Shivani","102.8","91.8","893.0"
"11","1998","6","Madhya Pradesh","Seoni / Shivani","105.0","125.6","1196.19"
"11","1999","6","Madhya Pradesh","Seoni / Shivani","107.6","148.3","1378.25"
"11","2000","6","Madhya Pradesh","Seoni / Shivani","111.1","43.9","395.14"
"11","2001","6","Madhya Pradesh","Seoni / Shivani","116.0","112.4","968.97"
"11","2002","6","Madhya Pradesh","Seoni / Shivani","116.9","80.2","686.06"
"11","2003","6","Madhya Pradesh","Seoni / Shivani","120.6","175.7","1456.88"
"11","2004","6","Madhya Pradesh","Seoni / Shivani","113.9","84.1","738.37"
"11","2005","6","Madhya Pradesh","Seoni / Shivani","118.32","143.95","1216.62"
"11","2006","6","Madhya Pradesh","Seoni / Shivani","119.39","135.81","1137.53"
"11","2007","6","Madhya Pradesh","Seoni / Shivani","119.0","97.61","820.25"
"11","2008","6","Madhya Pradesh","Seoni / Shivani","115.6","77.42","669.72"
"11","2009","6","Madhya Pradesh","Seoni / Shivani","116.8","122.4","1047.95"
"11","2010","6","Madhya Pradesh","Seoni / Shivani","116.3","153.9","1323.3"
"11","2011","6","Madhya Pradesh","Seoni / Shivani","121.2","176.4","1455.45"
"11","2012","6","Madhya Pradesh","Seoni / Shivani","136.55","281.01","2057.93"
"11","2013","6","Madhya Pradesh","Seoni / Shivani","150.24","440.99","2935.24"
"11","2014","6","Madhya Pradesh","Seoni / Shivani","139.0","199.33","1434.03"
"11","2015","6","Madhya Pradesh","Seoni / Shivani","169.0","238.67","1412.25"
"11","2016","6","Madhya Pradesh","Seoni / Shivani","182.0","450.0","2472.53"
"11","2017","6","Madhya Pradesh","Seoni / Shivani","133.13","319.98","2403.52"
"12","1966","6","Madhya Pradesh","Mandla","110.0","27.0","245.45"
"12","1967","6","Madhya Pradesh","Mandla","110.0","56.0","509.09"
"12","1968","6","Madhya Pradesh","Mandla","115.3","56.0","485.69"
"12","1969","6","Madhya Pradesh","Mandla","115.0","71.4","620.87"
"12","1970","6","Madhya Pradesh","Mandla","118.8","75.7","637.21"
"12","1971","6","Madhya Pradesh","Mandla","122.5","79.6","649.8"
"12","1972","6","Madhya Pradesh","Mandla","122.3","50.3","411.28"
"12","1973","6","Madhya Pradesh","Mandla","122.7","83.6","681.34"
"12","1974","6","Madhya Pradesh","Mandla","120.5","70.3","583.4"
"12","1975","6","Madhya Pradesh","Mandla","121.4","91.9","757.0"
"12","1976","6","Madhya Pradesh","Mandla","124.3","58.6","471.44"
"12","1977","6","Madhya Pradesh","Mandla","123.9","66.9","539.95"
"12","1978","6","Madhya Pradesh","Mandla","126.9","75.0","591.02"
"12","1979","6","Madhya Pradesh","Mandla","125.6","32.5","258.76"
"12","1980","6","Madhya Pradesh","Mandla","127.8","109.6","857.59"
"12","1981","6","Madhya Pradesh","Mandla","129.8","89.4","688.75"
"12","1982","6","Madhya Pradesh","Mandla","135.7","90.9","669.86"
"12","1983","6","Madhya Pradesh","Mandla","140.4","110.1","784.19"
"12","1984","6","Madhya Pradesh","Mandla","138.9","57.4","413.25"
"12","1985","6","Madhya Pradesh","Mandla","146.1","96.8","662.56"
"12","1986","6","Madhya Pradesh","Mandla","145.0","59.0","406.9"
"12","1987","6","Madhya Pradesh","Mandla","147.0","97.0","659.86"
"12","1988","6","Madhya Pradesh","Mandla","150.6","104.5","693.89"
"12","1989","6","Madhya Pradesh","Mandla","149.4","101.1","676.71"
"12","1990","6","Madhya Pradesh","Mandla","156.5","123.1","786.58"
"12","1991","6","Madhya Pradesh","Mandla","155.3","87.2","561.49"
"12","1992","6","Madhya Pradesh","Mandla","158.5","92.8","585.49"
"12","1993","6","Madhya Pradesh","Mandla","162.7","129.0","792.87"
"12","1994","6","Madhya Pradesh","Mandla","164.8","140.3","851.33"
"12","1995","6","Madhya Pradesh","Mandla","167.5","118.5","707.46"
"12","1996","6","Madhya Pradesh","Mandla","167.4","136.8","817.2"
"12","1997","6","Madhya Pradesh","Mandla","173.8","106.5","612.77"
"12","1998","6","Madhya Pradesh","Mandla","173.9","123.2","708.45"
"12","1999","6","Madhya Pradesh","Mandla","179.1","166.5","929.65"
"12","2000","6","Madhya Pradesh","Mandla","175.2","63.2","360.73"
"12","2001","6","Madhya Pradesh","Mandla","186.0","142.4","765.59"
"12","2002","6","Madhya Pradesh","Mandla","184.2","97.6","529.86"
"12","2003","6","Madhya Pradesh","Mandla","189.9","147.4","776.2"
"12","2004","6","Madhya Pradesh","Mandla","192.38","134.12","697.16"
"12","2005","6","Madhya Pradesh","Mandla","193.13","142.17","736.14"
"12","2006","6","Madhya Pradesh","Mandla","192.71","129.68","672.93"
"12","2007","6","Madhya Pradesh","Mandla","193.3","93.26","482.46"
"12","2008","6","Madhya Pradesh","Mandla","194.1","90.35","465.48"
"12","2009","6","Madhya Pradesh","Mandla","180.1","106.2","589.67"
"12","2010","6","Madhya Pradesh","Mandla","191.1","157.5","824.18"
"12","2011","6","Madhya Pradesh","Mandla","198.7","201.8","1015.6"
"12","2012","6","Madhya Pradesh","Mandla","210.44","212.69","1010.69"
"12","2013","6","Madhya Pradesh","Mandla","212.68","242.15","1138.56"
"12","2014","6","Madhya Pradesh","Mandla","209.0","274.0","1311.0"
"12","2015","6","Madhya Pradesh","Mandla","215.0","365.33","1699.21"
"12","2016","6","Madhya Pradesh","Mandla","227.0","440.66","1941.23"
"12","2017","6","Madhya Pradesh","Mandla","215.1","689.45","3205.25"
"13","1966","6","Madhya Pradesh","Sagar","15.0","7.0","466.67"
"13","1967","6","Madhya Pradesh","Sagar","15.0","11.0","733.33"
"13","1968","6","Madhya Pradesh","Sagar","15.3","8.0","522.88"
"13","1969","6","Madhya Pradesh","Sagar","14.1","8.1","574.47"
"13","1970","6","Madhya Pradesh","Sagar","14.7","10.3","700.68"
"13","1971","6","Madhya Pradesh","Sagar","15.5","10.9","703.23"
"13","1972","6","Madhya Pradesh","Sagar","16.3","10.2","625.77"
"13","1973","6","Madhya Pradesh","Sagar","15.6","12.4","794.87"
"13","1974","6","Madhya Pradesh","Sagar","14.9","7.6","510.07"
"13","1975","6","Madhya Pradesh","Sagar","14.9","9.8","657.72"
"13","1976","6","Madhya Pradesh","Sagar","15.4","8.7","564.94"
"13","1977","6","Madhya Pradesh","Sagar","15.3","9.8","640.52"
"13","1978","6","Madhya Pradesh","Sagar","15.9","10.6","666.67"
"13","1979","6","Madhya Pradesh","Sagar","15.3","1.6","104.58"
"13","1980","6","Madhya Pradesh","Sagar","15.3","9.5","620.92"
"13","1981","6","Madhya Pradesh","Sagar","15.2","7.3","480.26"
"13","1982","6","Madhya Pradesh","Sagar","15.1","9.0","596.03"
"13","1983","6","Madhya Pradesh","Sagar","15.1","11.6","768.21"
"13","1984","6","Madhya Pradesh","Sagar","14.9","7.7","516.78"
"13","1985","6","Madhya Pradesh","Sagar","15.3","13.1","856.21"
"13","1986","6","Madhya Pradesh","Sagar","15.0","7.0","466.67"
"13","1987","6","Madhya Pradesh","Sagar","15.0","10.0","666.67"
"13","1988","6","Madhya Pradesh","Sagar","15.0","9.2","613.33"
"13","1989","6","Madhya Pradesh","Sagar","13.0","7.2","553.85"
"13","1990","6","Madhya Pradesh","Sagar","11.7","9.6","820.51"
"13","1991","6","Madhya Pradesh","Sagar","11.5","7.2","626.09"
"13","1992","6","Madhya Pradesh","Sagar","10.9","6.4","587.16"
"13","1993","6","Madhya Pradesh","Sagar","10.5","6.8","647.62"
"13","1994","6","Madhya Pradesh","Sagar","9.1","5.6","615.38"
"13","1995","6","Madhya Pradesh","Sagar","9.2","4.1","445.65"
"13","1996","6","Madhya Pradesh","Sagar","8.3","6.0","722.89"
"13","1997","6","Madhya Pradesh","Sagar","8.7","5.7","655.17"
"13","1998","6","Madhya Pradesh","Sagar","8.6","5.3","616.28"
"13","1999","6","Madhya Pradesh","Sagar","8.7","6.2","712.64"
"13","2000","6","Madhya Pradesh","Sagar","9.8","5.3","540.82"
"13","2001","6","Madhya Pradesh","Sagar","9.6","5.0","520.83"
"13","2002","6","Madhya Pradesh","Sagar","9.4","3.4","361.7"
"13","2003","6","Madhya Pradesh","Sagar","9.7","6.0","618.56"
